636.33,274.98,100,100,179.75,0
636.32,273.32,100,100,179.75,0
636.31,271.66,100,100,179.75,0
636.31,270,100,100,179.75,0
636.3,268.34,100,100,179.75,0
636.29,266.68,100,100,179.75,0
636.28,265.02,100,100,179.75,0
636.28,263.36,100,100,179.75,0
636.27,261.7,100,100,179.75,0
636.26,260.04,100,100,179.75,0
636.25,258.38,100,100,179.75,0
636.25,256.72,100,100,179.75,0
636.24,255.06,100,100,179.75,0
636.23,253.4,100,100,179.75,0
636.23,251.74,100,100,179.75,0
636.22,250.08,100,100,179.75,0
636.21,248.42,100,100,179.75,0
636.2,246.76,100,100,179.75,0
636.2,245.1,100,100,179.75,0
636.19,243.44,100,100,179.75,0
636.18,241.78,100,100,179.75,0
636.18,240.12,100,100,179.75,0
636.17,238.46,100,100,179.75,0
636.16,236.8,100,100,179.75,0
636.15,235.14,100,100,179.75,0
636.15,233.48,100,100,179.75,0
636.14,231.82,100,100,179.75,0
636.13,230.16,100,100,179.75,0
636.12,228.5,100,100,179.75,0
636.12,226.84,100,100,179.75,0
636.11,225.18,100,100,179.75,0
636.1,223.52,100,100,179.75,0
636.1,221.86,100,100,179.75,0
636.09,220.2,100,100,179.75,0
636.08,218.54,100,100,179.75,0
636.07,216.88,100,100,179.75,0
636.07,215.22,100,100,179.75,0
636.06,213.56,100,100,179.75,0
636.05,211.9,100,100,179.75,0
636.04,210.24,100,100,179.75,0
636.04,208.58,100,100,179.75,0
636.03,206.92,100,100,179.75,0
636.02,205.26,100,100,179.75,0
636.02,203.6,100,100,179.75,0
636.01,201.94,100,100,179.75,0
636,200.28,100,100,179.75,0
635.99,198.62,100,100,179.75,0
635.99,196.96,100,100,179.75,0
635.98,195.3,100,100,179.75,0
635.97,193.64,100,100,179.75,0
635.97,191.98,100,100,179.75,0
635.96,190.32,100,100,179.75,0
635.95,188.66,100,100,179.75,0
635.94,187,100,100,179.75,0
635.94,185.34,100,100,179.75,0
635.93,183.68,100,100,179.75,0
635.92,182.02,100,100,179.75,0
635.91,180.36,100,100,179.75,0
635.91,178.7,100,100,179.75,0
635.9,177.04,100,100,179.75,0
635.89,175.38,100,100,179.75,0
635.89,173.72,100,100,179.75,0
635.88,172.06,100,100,179.75,0
635.87,170.4,100,100,179.75,0
635.86,168.74,100,100,179.75,0
635.86,167.08,100,100,179.75,0
635.85,165.42,100,100,179.75,0
635.84,163.76,100,100,179.75,0
635.83,162.1,100,100,179.75,0
635.83,160.44,100,100,179.75,0
635.82,158.78,100,100,179.75,0
635.81,157.12,100,100,179.75,0
635.81,155.46,100,100,179.75,0
635.8,153.8,100,100,179.75,0
635.79,152.14,100,100,179.75,0
635.78,150.48,100,100,179.75,0
635.78,148.82,100,100,179.75,0
635.77,147.16,100,100,179.75,0
635.76,145.5,100,100,179.75,0
635.75,143.84,100,100,179.75,0
635.75,142.18,100,100,179.75,0
635.74,140.52,100,100,179.75,0
635.73,138.86,100,100,179.75,0
635.73,137.2,100,100,179.75,0
635.72,135.54,100,100,179.75,0
635.71,133.88,100,100,179.75,0
635.7,132.22,100,100,179.75,0
635.7,130.56,100,100,179.75,0
635.69,128.9,100,100,179.75,0
635.68,127.24,100,100,179.75,0
635.68,125.58,100,100,179.75,0
635.67,123.92,100,100,179.75,0
635.66,122.26,100,100,179.75,0
635.65,120.6,100,100,179.75,0
635.65,118.94,100,100,179.75,0
635.64,117.28,100,100,179.75,0
635.63,115.62,100,100,179.75,0
635.62,113.96,100,100,179.75,0
635.62,112.3,100,100,179.75,0
635.61,110.64,100,100,179.75,0
635.6,108.98,100,100,179.75,0
635.6,107.32,100,100,179.75,0
635.59,105.66,100,100,179.75,0
635.58,104,100,100,179.75,0
635.57,102.34,100,100,179.75,0
635.57,100.68,99.75,99.75,179.75,0
635.56,99.023,99.25,99.25,179.75,0
635.55,97.363,98.75,99,179.52,-0.23148
635.54,95.702,98,98.25,179.3,-0.2193
635.52,94.042,97,97.25,179.09,-0.20492
635.49,92.382,96,96.5,178.7,-0.39062
635.45,90.722,95,95.75,178.14,-0.5597
635.4,89.062,93.5,95,177.07,-1.0714
635.32,87.402,91.75,94.25,175.36,-1.7123
635.18,85.743,89.75,94,172.49,-2.8716
634.96,84.085,86.75,94,167.59,-4.8986
634.6,82.433,82.75,95,158.84,-8.75
633.97,80.814,79,97.5,143.42,-15.417
632.78,79.208,79,100,122.42,-21
631.34,78.294,89,100,111.42,-11
629.78,77.682,94.25,100,105.67,-5.75
628.18,77.232,97,100,102.67,-3
626.55,76.867,97.75,100,100.42,-2.25
624.92,76.566,98.25,100,98.673,-1.75
623.28,76.316,98.75,100,97.423,-1.25
621.63,76.101,99.25,100,96.673,-0.75
619.98,75.908,99.5,100,96.173,-0.5
618.33,75.73,99.5,100,95.673,-0.5
616.68,75.566,99.75,100,95.423,-0.25
615.03,75.409,99.75,100,95.173,-0.25
613.37,75.259,99.75,100,94.923,-0.25
611.72,75.117,99.75,100,94.673,-0.25
610.06,74.981,100,100,94.673,0
608.41,74.846,99.75,100,94.423,-0.25
606.75,74.718,100,100,94.423,0
605.1,74.59,99.75,100,94.173,-0.25
603.44,74.469,100,100,94.173,0
601.79,74.348,99.75,100,93.923,-0.25
600.13,74.235,100,100,93.923,0
598.48,74.121,100,100,93.923,0
596.82,74.008,99.75,100,93.673,-0.25
595.16,73.901,100,100,93.673,0
593.51,73.795,100,100,93.673,0
591.85,73.689,99.75,100,93.423,-0.25
590.19,73.589,100,100,93.423,-1.4211e-14
588.54,73.49,100,100,93.423,-1.4211e-14
586.88,73.391,99.75,100,93.173,-0.25
585.22,73.299,100,100,93.173,0
583.56,73.207,100,100,93.173,0
581.91,73.116,99.75,100,92.923,-0.25
580.25,73.031,100,100,92.923,0
578.59,72.946,100,100,92.923,0
576.93,72.862,100,100,92.923,0
575.27,72.777,99.75,100,92.673,-0.25
573.62,72.699,100,100,92.673,0
571.96,72.622,100,100,92.673,0
570.3,72.545,100,100,92.673,0
568.64,72.467,99.75,100,92.423,-0.25
566.98,72.397,100,100,92.423,0
565.32,72.327,100,100,92.423,0
563.67,72.257,100,100,92.423,0
562.01,72.186,99.75,100,92.173,-0.25
560.35,72.123,100,100,92.173,0
558.69,72.061,100,100,92.173,0
557.03,71.998,100,100,92.173,0
555.37,71.935,100,100,92.173,0
553.71,71.872,99.75,100,91.923,-0.25
552.05,71.816,100,100,91.923,0
550.39,71.76,100,100,91.923,0
548.74,71.705,100,100,91.923,0
547.08,71.649,100,100,91.923,0
545.42,71.593,100,100,91.923,0
543.76,71.537,99.75,100,91.673,-0.25
542.1,71.489,100,100,91.673,0
540.44,71.44,100,100,91.673,0
538.78,71.392,100,100,91.673,0
537.12,71.343,100,100,91.673,0
535.46,71.295,100,100,91.673,0
533.8,71.247,99.75,100,91.423,-0.25
532.14,71.205,100,100,91.423,0
530.48,71.164,100,100,91.423,0
528.82,71.123,100,100,91.423,0
527.16,71.082,100,100,91.423,0
525.5,71.04,100,100,91.423,0
523.85,70.999,100,100,91.423,0
522.19,70.958,99.75,100,91.173,-0.25
520.53,70.924,100,100,91.173,0
518.87,70.89,100,100,91.173,0
517.21,70.856,100,100,91.173,0
515.55,70.822,100,100,91.173,0
513.89,70.788,100,100,91.173,0
512.23,70.754,100,100,91.173,0
510.57,70.72,100,100,91.173,0
508.91,70.686,100,100,91.173,0
507.25,70.652,100,100,91.173,0
505.59,70.618,99.75,100,90.923,-0.25
503.93,70.591,100,100,90.923,0
502.27,70.565,100,100,90.923,0
500.61,70.538,100,100,90.923,0
498.95,70.511,100,100,90.923,0
497.29,70.484,100,100,90.923,0
495.63,70.458,100,100,90.923,0
493.97,70.431,100,100,90.923,0
492.31,70.404,100,100,90.923,0
490.65,70.377,100,100,90.923,0
488.99,70.351,100,100,90.923,0
487.33,70.324,100,100,90.923,0
485.67,70.297,99.75,100,90.673,-0.25
484.01,70.278,100,100,90.673,0
482.35,70.258,100,100,90.673,0
480.69,70.238,100,100,90.673,0
479.03,70.219,100,100,90.673,0
477.37,70.199,100,100,90.673,0
475.71,70.18,100,100,90.673,0
474.05,70.16,100,100,90.673,0
472.39,70.141,100,100,90.673,0
470.73,70.121,100,100,90.673,0
469.07,70.102,100,100,90.673,0
467.41,70.082,100,100,90.673,0
465.75,70.063,100,100,90.673,0
464.09,70.043,100,100,90.673,0
462.43,70.024,100,100,90.673,0
460.77,70.004,100,100,90.673,0
459.11,69.985,99.75,100,90.423,-0.25
457.45,69.973,100,100,90.423,0
455.79,69.96,100,100,90.423,0
454.13,69.948,100,100,90.423,0
452.47,69.936,100,100,90.423,0
450.81,69.924,100,100,90.423,0
449.15,69.911,100,100,90.423,0
447.49,69.899,100,100,90.423,0
445.83,69.887,100,100,90.423,0
444.17,69.875,100,100,90.423,0
442.51,69.862,100,100,90.423,0
440.85,69.85,100,100,90.423,0
439.19,69.838,100,100,90.423,0
437.53,69.825,100,100,90.423,0
435.87,69.813,100,100,90.423,0
434.21,69.801,100,100,90.423,0
432.55,69.789,100,100,90.423,0
430.89,69.776,100,100,90.423,0
429.23,69.764,100,100,90.423,0
427.57,69.752,100,100,90.423,0
425.91,69.74,100,100,90.423,0
424.25,69.727,100,100,90.423,0
422.59,69.715,100,100,90.423,0
420.93,69.703,100,100,90.423,0
419.27,69.691,100,100,90.423,0
417.61,69.678,99.75,100,90.173,-0.25
415.95,69.673,100,100,90.173,0
414.29,69.668,100,100,90.173,0
412.63,69.663,100,100,90.173,0
410.97,69.658,100,100,90.173,0
409.31,69.653,100,100,90.173,0
407.65,69.648,100,100,90.173,0
405.99,69.643,100,100,90.173,0
404.33,69.638,100,100,90.173,0
402.67,69.633,100,100,90.173,0
401.01,69.628,100,100,90.173,0
399.35,69.623,100,100,90.173,0
397.69,69.618,100,100,90.173,0
396.03,69.613,100,100,90.173,0
394.37,69.608,100,100,90.173,0
392.71,69.603,100,100,90.173,0
391.05,69.598,100,100,90.173,0
389.39,69.593,100,100,90.173,0
387.73,69.588,100,100,90.173,0
386.07,69.583,100,100,90.173,0
384.41,69.578,100,100,90.173,0
382.75,69.573,100,100,90.173,0
381.09,69.568,100,100,90.173,0
379.43,69.563,100,100,90.173,0
377.77,69.558,100,100,90.173,0
376.11,69.553,100,100,90.173,0
374.45,69.548,100,100,90.173,0
372.79,69.543,100,100,90.173,0
371.13,69.538,100,100,90.173,0
369.47,69.533,100,100,90.173,0
367.81,69.528,100,100,90.173,0
366.15,69.523,100,100,90.173,0
364.49,69.518,100,100,90.173,0
362.83,69.513,100,100,90.173,0
361.17,69.508,100,100,90.173,0
359.51,69.503,100,100,90.173,0
357.85,69.498,100,100,90.173,0
356.19,69.493,100,100,90.173,0
354.53,69.488,100,100,90.173,0
352.87,69.483,100,100,90.173,0
351.21,69.478,100,100,90.173,0
349.55,69.472,100,100,90.173,0
347.89,69.467,100,100,90.173,0
346.23,69.462,100,100,90.173,0
344.57,69.457,100,100,90.173,0
342.91,69.452,100,100,90.173,0
341.25,69.447,100,100,90.173,0
339.59,69.442,100,100,90.173,0
337.93,69.437,100,100,90.173,0
336.27,69.432,100,100,90.173,0
334.61,69.427,100,100,90.173,0
332.95,69.422,100,100,90.173,0
331.29,69.417,100,100,90.173,0
329.63,69.412,100,100,90.173,0
327.97,69.407,100,100,90.173,0
326.31,69.402,100,100,90.173,0
324.65,69.397,100,100,90.173,0
322.99,69.392,100,100,90.173,0
321.33,69.387,100,100,90.173,0
319.67,69.382,100,100,90.173,0
318.01,69.377,100,100,90.173,0
316.35,69.372,100,100,90.173,0
314.69,69.367,100,100,90.173,0
313.03,69.362,100,100,90.173,0
311.37,69.357,99.75,100,89.923,-0.25
309.71,69.359,100,100,89.923,0
308.05,69.361,100,100,89.923,0
306.39,69.364,100,100,89.923,0
304.73,69.366,100,100,89.923,0
303.07,69.368,100,100,89.923,0
301.41,69.37,100,100,89.923,0
299.75,69.373,100,100,89.923,0
298.09,69.375,100,100,89.923,0
296.43,69.377,100,100,89.923,0
294.77,69.379,100,100,89.923,0
293.11,69.381,100,100,89.923,0
291.45,69.384,100,100,89.923,0
289.79,69.386,100,100,89.923,0
288.13,69.388,100,100,89.923,0
286.47,69.39,100,100,89.923,0
284.81,69.393,100,100,89.923,0
283.15,69.395,100,100,89.923,0
281.49,69.397,100,100,89.923,0
279.83,69.399,100,100,89.923,0
278.17,69.401,100,100,89.923,0
276.51,69.404,100,100,89.923,0
274.85,69.406,100,100,89.923,0
273.19,69.408,100,100,89.923,0
271.53,69.41,100,100,89.923,0
269.87,69.413,100,100,89.923,0
268.21,69.415,100,100,89.923,0
266.55,69.417,100,100,89.923,0
264.89,69.419,100,100,89.923,0
263.23,69.421,100,100,89.923,0
261.57,69.424,100,100,89.923,0
259.91,69.426,100,100,89.923,0
258.25,69.428,100,100,89.923,0
256.59,69.43,100,100,89.923,0
254.93,69.433,100,100,89.923,0
253.27,69.435,100,100,89.923,0
251.61,69.437,100,100,89.923,0
249.95,69.439,100,100,89.923,0
248.29,69.441,100,100,89.923,0
246.63,69.444,100,100,89.923,0
244.97,69.446,100,100,89.923,0
243.31,69.448,100,100,89.923,0
241.65,69.45,100,100,89.923,0
239.99,69.453,100,100,89.923,0
238.33,69.455,100,100,89.923,0
236.67,69.457,100,100,89.923,0
235.01,69.459,100,100,89.923,0
233.35,69.461,100,100,89.923,0
231.69,69.464,100,100,89.923,0
230.03,69.466,100,100,89.923,0
228.37,69.468,100,100,89.923,0
226.71,69.47,100,100,89.923,0
225.05,69.473,100,100,89.923,0
223.39,69.475,100,100,89.923,0
221.73,69.477,100,100,89.923,0
220.07,69.479,100,100,89.923,0
218.41,69.481,100,100,89.923,0
216.75,69.484,100,100,89.923,0
215.09,69.486,100,100,89.923,0
213.43,69.488,100,100,89.923,0
211.77,69.49,100,100,89.923,0
210.11,69.493,100,100,89.923,0
208.45,69.495,100,100,89.923,0
206.79,69.497,100,100,89.923,0
205.13,69.499,100,100,89.923,0
203.47,69.502,100,100,89.923,0
201.81,69.504,100,100,89.923,0
200.15,69.506,100,100,89.923,0
198.49,69.508,100,100,89.923,0
196.83,69.51,100,100,89.923,0
195.17,69.513,100,100,89.923,0
193.51,69.515,100,100,89.923,0
191.85,69.517,100,100,89.923,0
190.19,69.519,100,100,89.923,0
188.53,69.522,100,100,89.923,0
186.87,69.524,100,100,89.923,0
185.21,69.526,100,100,89.923,0
183.55,69.528,100,100,89.923,0
181.89,69.53,100,100,89.923,0
180.23,69.533,100,100,89.923,0
178.57,69.535,100,100,89.923,0
176.91,69.537,100,100,89.923,0
175.25,69.539,100,100,89.923,0
173.59,69.542,100,100,89.923,0
171.93,69.544,100,100,89.923,0
170.27,69.546,100,100,89.923,0
168.61,69.548,100,100,89.923,0
166.95,69.55,100,100,89.923,0
165.29,69.553,100,100,89.923,0
163.63,69.555,100,100,89.923,0
161.97,69.557,100,100,89.923,0
160.31,69.559,100,100,89.923,0
158.65,69.562,100,100,89.923,0
156.99,69.564,100,100,89.923,0
155.33,69.566,100,100,89.923,0
153.67,69.568,100,100,89.923,0
152.01,69.57,100,100,89.923,0
150.35,69.573,100,100,89.923,0
148.69,69.575,100,100,89.923,0
147.03,69.577,100,100,89.923,0
145.37,69.579,100,100,89.923,0
143.71,69.582,100,100,89.923,0
142.05,69.584,100,100,89.923,0
140.39,69.586,100,100,89.923,0
138.73,69.588,100,100,89.923,0
137.07,69.59,100,100,89.923,0
135.41,69.593,100,100,89.923,0
133.75,69.595,100,100,89.923,0
132.09,69.597,100,100,89.923,0
130.43,69.599,100,100,89.923,0
128.77,69.602,100,100,89.923,0
127.11,69.604,100,100,89.923,0
125.45,69.606,100,100,89.923,0
123.79,69.608,100,100,89.923,0
122.13,69.61,100,100,89.923,0
120.47,69.613,100,100,89.923,0
118.81,69.615,100,100,89.923,0
117.15,69.617,100,100,89.923,0
115.49,69.619,100,100,89.923,0
113.83,69.622,100,100,89.923,0
112.17,69.624,100,100,89.923,0
110.51,69.626,100,100,89.923,0
108.85,69.628,100,100,89.923,0
107.19,69.63,100,100,89.923,0
105.53,69.633,100,100,89.923,0
103.87,69.635,100,100,89.923,0
102.21,69.637,100,100,89.923,0
100.55,69.639,99.75,99.75,89.923,0
98.894,69.642,99.25,99.25,89.923,0
97.234,69.644,98.75,98.75,89.923,0
95.574,69.646,98,98,89.923,0
93.914,69.648,97,97,89.923,0
92.254,69.65,96.25,96.25,89.923,0
90.594,69.653,95.5,95.5,89.923,0
88.934,69.655,94.25,94.25,89.923,0
87.274,69.657,92.75,92.75,89.923,0
85.614,69.659,91.5,91.75,89.773,-0.1506
83.954,69.666,90.25,90.25,89.773,0
82.294,69.672,88.75,88.75,89.773,0
80.634,69.679,87.25,87.5,89.646,-0.12626
78.974,69.689,85.5,86.25,89.239,-0.40761
77.313,69.711,83.25,84.5,88.486,-0.75301
75.652,69.755,80.75,83.25,86.773,-1.7123
73.986,69.849,78,82.75,82.943,-3.8306
72.302,70.058,74.25,83.75,73.273,-9.6698
70.387,70.633,69.25,89.25,55.636,-17.637
68.736,71.762,67.75,97.75,32.543,-23.093
67.66,73.448,78.25,100,10.793,-21.75
67.346,75.094,94.25,100,5.0428,-5.75
67.2,76.753,97,100,2.0428,-3
67.141,78.415,98.25,100,0.2928,-1.75
67.132,80.076,99,100,-0.7072,-1
67.153,81.736,99.5,100,-1.2072,-0.5
67.188,83.396,99.75,100,-1.4572,-0.25
67.23,85.055,100,100,-1.4572,0
67.272,86.715,100,100,-1.4572,0
67.314,88.374,100,100,-1.4572,0
67.357,90.033,100,100,-1.4572,0
67.399,91.693,100,100,-1.4572,0
67.441,93.352,100,100,-1.4572,0
67.483,95.012,100,100,-1.4572,0
67.525,96.671,100,100,-1.4572,0
67.568,98.331,100,100,-1.4572,0
67.61,99.99,100,100,-1.4572,0
67.652,101.65,100,100,-1.4572,0
67.694,103.31,100,100,-1.4572,0
