351.19,382.18,303.3,370.42,106.88,101.3,0,2.5,1.9998,1.9998
349.28,381.6,301.34,370.03,106.88,103.8,0,2.5,1.9998,1.9998
347.37,381.02,299.4,369.56,106.88,106.3,0,2.5,1.9998,1.9998
345.45,380.44,297.48,368.99,106.88,108.8,0,2.5,1.9998,1.9998
343.54,379.86,295.58,368.35,106.88,106.3,0,-2.5,1.9998,1.9998
341.63,379.28,293.66,367.79,106.88,108.8,0,2.5,1.9998,1.9998
339.71,378.7,291.77,367.14,106.88,106.3,0,-2.5,1.9998,1.9998
337.8,378.12,289.85,366.58,106.88,108.8,0,2.5,1.9998,1.9998
335.88,377.54,287.96,365.94,106.88,106.3,0,-2.5,1.9998,1.9998
333.97,376.96,286.04,365.38,106.88,108.8,0,2.5,1.9998,1.9998
332.06,376.38,284.15,364.73,106.88,106.3,0,-2.5,1.9998,1.9998
330.14,375.8,282.23,364.17,106.88,108.8,0,2.5,1.9998,1.9998
328.23,375.22,280.33,363.53,106.88,106.3,0,-2.5,1.9998,1.9998
326.32,374.64,278.41,362.97,106.88,108.8,0,2.5,1.9998,1.9998
324.4,374.06,276.52,362.32,106.88,106.3,0,-2.5,1.9998,1.9998
322.49,373.47,274.6,361.76,106.88,108.8,0,2.5,1.9998,1.9998
320.58,372.89,272.71,361.12,106.88,106.3,0,-2.5,1.9998,1.9998
318.66,372.31,270.79,360.55,106.88,108.8,0,2.5,1.9998,1.9998
316.75,371.73,268.9,359.91,106.88,106.3,0,-2.5,1.9998,1.9998
314.83,371.15,266.98,359.35,106.88,108.8,0,2.5,1.9998,1.9998
312.92,370.57,265.08,358.7,106.88,106.3,0,-2.5,1.9998,1.9998
311.01,369.99,263.16,358.14,106.88,108.8,0,2.5,1.9998,1.9998
309.09,369.41,261.27,357.5,106.88,106.3,0,-2.5,1.9998,1.9998
307.18,368.83,259.35,356.94,106.88,108.8,0,2.5,1.9998,1.9998
305.27,368.25,257.46,356.29,106.88,106.3,0,-2.5,1.9998,1.9998
303.35,367.67,255.54,355.73,106.88,108.8,0,2.5,1.9998,1.9998
301.44,367.09,253.65,355.09,106.88,111.3,0,2.5,1.9998,1.9998
299.53,366.51,251.78,354.36,106.88,108.8,0,-2.5,1.9998,1.9998
297.61,365.93,249.89,353.72,106.88,111.3,0,2.5,1.9998,1.9998
295.7,365.35,248.03,352.99,106.88,108.8,0,-2.5,1.9998,1.9998
293.78,364.77,246.13,352.34,106.88,106.3,0,-2.5,1.9998,1.9998
291.87,364.19,244.21,351.78,106.88,108.8,0,2.5,1.9998,1.9998
289.96,363.61,242.32,351.14,106.88,106.3,0,-2.5,1.9998,1.9998
288.04,363.02,240.4,350.58,106.88,108.8,0,2.5,1.9998,1.9998
286.13,362.44,238.51,349.93,106.88,111.3,0,2.5,1.9998,1.9998
284.22,361.86,236.65,349.21,106.88,108.8,0,-2.5,1.9998,1.9998
282.3,361.28,234.75,348.56,106.88,111.3,0,2.5,1.9998,1.9998
280.39,360.7,232.89,347.84,106.88,108.8,0,-2.5,1.9998,1.9998
278.47,360.12,231,347.19,106.88,111.3,0,2.5,1.9998,1.9998
276.56,359.54,229.13,346.47,106.88,108.8,0,-2.5,1.9998,1.9998
274.65,358.96,227.24,345.82,106.88,111.3,0,2.5,1.9998,1.9998
272.73,358.38,225.38,345.09,106.88,108.8,0,-2.5,1.9998,1.9998
270.82,357.8,223.48,344.45,106.88,111.3,0,2.5,1.9998,1.9998
268.91,357.22,221.62,343.72,106.88,108.8,0,-2.5,1.9998,1.9998
266.99,356.64,219.73,343.08,106.88,111.3,0,2.5,1.9998,1.9998
265.08,356.06,217.86,342.35,106.88,108.8,0,-2.5,1.9998,1.9998
263.17,355.48,215.97,341.71,106.88,111.3,0,2.5,1.9998,1.9998
261.25,354.9,214.11,340.98,106.88,108.8,0,-2.5,1.9998,1.9998
259.34,354.32,212.21,340.34,106.88,111.3,0,2.5,1.9998,1.9998
257.42,353.74,210.35,339.61,106.88,108.8,0,-2.5,1.9998,1.9998
255.51,353.16,208.46,338.97,106.88,111.3,0,2.5,1.9998,1.9998
253.6,352.57,206.59,338.24,106.88,108.8,0,-2.5,1.9998,1.9998
251.68,351.99,204.7,337.6,106.88,111.3,0,2.5,1.9998,1.9998
249.77,351.41,202.84,336.87,106.88,113.8,0,2.5,1.9998,1.9998
247.86,350.83,201.01,336.06,106.88,111.3,0,-2.5,1.9998,1.9998
245.94,350.25,199.15,335.34,106.88,113.8,0,2.5,1.9998,1.9998
244.03,349.67,197.32,334.53,106.88,111.3,0,-2.5,1.9998,1.9998
242.11,349.09,195.45,333.8,106.88,113.8,0,2.5,1.9998,1.9998
240.2,348.51,193.62,333,106.88,111.3,0,-2.5,1.9998,1.9998
238.29,347.93,191.76,332.27,106.88,113.8,0,2.5,1.9998,1.9998
236.37,347.35,189.93,331.46,106.88,111.3,0,-2.5,1.9998,1.9998
234.46,346.77,188.07,330.74,106.88,113.8,0,2.5,1.9998,1.9998
232.55,346.19,186.24,329.93,106.88,116.3,0,2.5,1.9998,1.9998
230.63,345.61,184.44,329.04,106.88,113.8,0,-2.5,1.9998,1.9998
228.72,345.03,182.61,328.24,106.88,116.3,0,2.5,1.9998,1.9998
226.81,344.45,180.82,327.35,106.88,113.8,0,-2.5,1.9998,1.9998
224.89,343.87,178.99,326.54,106.88,116.3,0,2.5,1.9998,1.9998
222.98,343.29,177.2,325.66,106.88,113.8,0,-2.5,1.9998,1.9998
221.06,342.71,175.37,324.85,106.88,116.3,0,2.5,1.9998,1.9998
219.15,342.13,173.58,323.96,106.88,118.8,0,2.5,1.9998,1.9998
217.24,341.54,171.82,323,106.88,116.3,0,-2.5,1.9998,1.9998
215.32,340.96,170.03,322.11,109.62,118.8,2.7439,2.5,1.9998,1.9998
213.44,340.29,168.28,321.15,109.62,116.3,0,-2.5,1.9998,1.9998
211.56,339.62,166.49,320.26,109.62,118.8,0,2.5,1.9998,1.9998
209.67,338.95,164.73,319.3,109.62,116.3,0,-2.5,1.9998,1.9998
207.79,338.28,162.94,318.42,109.62,118.8,0,2.5,1.9998,1.9998
205.9,337.61,161.19,317.45,109.62,116.3,0,-2.5,1.9998,1.9998
204.02,336.94,159.4,316.57,109.62,118.8,0,2.5,1.9998,1.9998
202.14,336.26,157.64,315.6,109.62,121.3,0,2.5,1.9998,1.9998
200.25,335.59,155.93,314.56,109.62,118.8,0,-2.5,1.9998,1.9998
198.37,334.92,154.18,313.6,109.62,121.3,0,2.5,1.9998,1.9998
196.49,334.25,152.47,312.56,112.36,118.8,2.7439,-2.5,1.9998,1.9998
194.64,333.49,150.72,311.6,112.36,121.3,0,2.5,1.9998,1.9998
192.79,332.73,149.01,310.56,112.36,118.8,0,-2.5,1.9998,1.9998
190.94,331.97,147.26,309.6,112.36,121.3,0,2.5,1.9998,1.9998
189.09,331.21,145.55,308.56,112.36,123.8,0,2.5,1.9998,1.9998
187.24,330.44,143.89,307.44,112.36,121.3,0,-2.5,1.9998,1.9998
185.39,329.68,142.18,306.41,115.11,123.8,2.7439,2.5,1.9998,1.9998
183.58,328.84,140.52,305.29,115.11,121.3,0,-2.5,1.9998,1.9998
181.77,327.99,138.81,304.25,115.11,123.8,0,2.5,1.9998,1.9998
179.96,327.14,137.15,303.14,115.11,126.3,0,2.5,1.9998,1.9998
178.15,326.29,135.54,301.96,115.11,123.8,0,-2.5,1.9998,1.9998
176.34,325.44,133.87,300.85,117.85,126.3,2.7439,2.5,1.9998,1.9998
174.57,324.51,132.26,299.66,117.85,123.8,0,-2.5,1.9998,1.9998
172.8,323.57,130.6,298.55,117.85,126.3,0,2.5,1.9998,1.9998
171.03,322.64,128.99,297.37,117.85,123.8,0,-2.5,1.9998,1.9998
169.26,321.7,127.33,296.25,117.85,126.3,0,2.5,1.9998,1.9998
167.5,320.77,125.72,295.07,117.85,128.8,0,2.5,1.9998,1.9998
165.73,319.84,124.16,293.82,117.85,126.3,0,-2.5,1.9998,1.9998
163.96,318.9,122.55,292.63,117.85,128.8,0,2.5,1.9998,1.9998
162.19,317.97,120.99,291.38,117.85,126.3,0,-2.5,1.9998,1.9998
160.42,317.03,119.38,290.19,120.48,128.8,2.6285,2.5,1.9998,1.9998
158.7,316.02,117.82,288.94,120.48,126.3,0,-2.5,1.9998,1.9998
156.98,315,116.21,287.76,120.48,128.8,0,2.5,1.9998,1.9998
155.25,313.99,114.65,286.5,120.48,126.3,0,-2.5,1.9998,1.9998
153.53,312.97,113.03,285.32,120.48,128.8,0,2.5,1.9998,1.9998
151.81,311.96,111.48,284.07,120.48,131.3,0,2.5,1.9998,1.9998
150.08,310.95,109.97,282.75,120.48,128.8,0,-2.5,1.9998,1.9998
148.36,309.93,108.42,281.49,120.48,131.3,0,2.5,1.9998,1.9998
146.64,308.92,106.91,280.18,123.11,128.8,2.6285,-2.5,1.9998,1.9998
144.96,307.82,105.35,278.92,123.11,131.3,0,2.5,1.9998,1.9998
143.29,306.73,103.85,277.6,123.11,133.8,0,2.5,1.9998,1.9998
141.61,305.64,102.41,276.22,123.11,131.4,0,-2.4,1.9998,1.9998
139.93,304.55,100.91,274.9,123.11,134.15,0,2.75,1.9998,1.9998
138.26,303.46,99.474,273.5,123.11,132.1,0,-2.05,1.9998,1.9998
136.58,302.36,97.99,272.16,123.11,135.3,0,3.2,1.9998,1.9998
134.91,301.27,96.583,270.74,125.74,133.9,2.6285,-1.4,1.9998,1.9998
133.29,300.1,95.142,269.35,125.74,132.75,0,-1.15,1.9998,1.9998
131.66,298.93,93.674,268,125.74,137,0,4.25,1.9998,1.9997
130.04,297.77,92.31,266.53,125.74,136.65,0,-0.35,1.9998,1.9998
128.42,296.6,90.937,265.08,125.74,136.7,0,0.05,1.9998,1.9998
126.79,295.43,89.566,263.62,125.74,137.15,0,0.45,1.9998,1.9998
125.17,294.26,88.206,262.16,128.48,138.05,2.7439,0.9,1.9998,1.9998
123.6,293.02,86.869,260.67,128.48,139.5,0,1.45,1.9998,1.9998
122.04,291.77,85.57,259.15,128.48,141.45,0,1.95,1.9998,1.9998
120.47,290.53,84.324,257.59,128.48,143.85,0,2.4,1.9998,1.9998
118.91,289.29,83.144,255.97,128.48,146.7,0,2.85,1.9998,1.9998
117.34,288.04,82.046,254.3,128.48,150.15,0,3.45,1.9998,1.9998
115.78,286.8,81.051,252.57,128.48,153.9,0,3.75,1.9998,1.9998
114.21,285.55,80.171,250.77,131.23,158.25,2.7439,4.35,1.9998,1.9997
112.71,284.23,79.43,248.91,131.23,162.9,0,4.65,1.9998,1.9998
111.2,282.92,78.842,247,131.23,167.85,0,4.95,1.9998,1.9998
109.7,281.6,78.421,245.05,134.23,173.1,3.008,5.25,1.9998,1.9997
108.27,280.2,78.181,243.06,134.23,178.5,0,5.4,1.9998,1.9997
106.83,278.81,78.128,241.06,137.24,184.1,3.008,5.6,1.9998,1.9998
105.48,277.34,78.271,239.07,140.11,189.75,2.8699,5.65,1.9998,1.9998
104.19,275.81,78.61,237.1,140.11,195.4,0,5.65,1.9998,1.9998
102.91,274.27,79.141,235.17,143.63,200.85,3.5212,5.45,1.9998,1.9998
101.73,272.66,79.853,233.3,143.65,206.1,0.016667,5.25,1.9998,1.9997
100.54,271.05,80.732,231.5,147.41,210.95,3.7585,4.85,1.9998,1.9998
99.463,269.37,81.761,229.79,151.42,215.3,4.0168,4.35,1.9998,1.9997
98.506,267.61,82.916,228.16,155.46,219.35,4.039,4.05,1.9998,1.9998
97.676,265.79,84.184,226.61,155.56,222.8,0.1,3.45,1.9998,1.9998
96.848,263.97,85.543,225.14,159.2,225.75,3.6378,2.95,1.9998,1.9998
96.138,262.1,86.975,223.75,162.87,228.15,3.6656,2.4,1.9998,1.9998
95.549,260.19,88.465,222.41,166.19,230.05,3.3268,1.9,1.9998,1.9998
95.072,258.25,89.998,221.13,169.53,231.4,3.3379,1.35,1.9998,1.9998
94.709,256.28,91.561,219.88,172.73,232.15,3.2025,0.75,1.9998,1.9998
94.456,254.3,93.14,218.65,175.81,232.4,3.0755,0.25,1.9998,1.9998
94.309,252.3,94.724,217.43,178.65,232.25,2.8396,-0.15,1.9998,1.9998
94.262,250.3,96.306,216.21,178.87,231.55,0.22222,-0.7,1.9998,1.9998
94.223,248.3,97.872,214.97,179.09,230.55,0.22222,-1,1.9998,1.9998
94.191,246.3,99.416,213.7,179.32,229.15,0.22778,-1.4,1.9998,1.9998
94.168,244.3,100.93,212.39,179.55,227.35,0.22778,-1.8,1.9998,1.9998
94.152,242.3,102.4,211.03,184.77,225.3,5.2222,-2.05,1.9997,1.9998
94.318,240.31,103.82,209.63,187.5,223,2.7278,-2.3,1.9998,1.9998
94.579,238.33,105.18,208.16,190.22,220.55,2.7167,-2.45,1.9998,1.9998
94.934,236.36,106.48,206.64,195.43,218.05,5.2111,-2.5,1.9997,1.9998
95.466,234.43,107.72,205.07,195.62,215.55,0.19444,-2.5,1.9998,1.9998
96.004,232.51,108.88,203.44,195.8,213.05,0.17778,-2.5,1.9998,1.9998
96.549,230.58,109.97,201.77,198.46,210.55,2.6611,-2.5,1.9998,1.9998
97.182,228.69,110.99,200.04,198.62,208.05,0.15556,-2.5,1.9998,1.9998
97.82,226.79,111.93,198.28,198.75,210.55,0.13889,2.5,1.9998,1.9998
98.463,224.9,112.94,196.56,198.87,208.05,0.11111,-2.5,1.9998,1.9998
99.11,223,113.88,194.79,201.47,210.55,2.6,2.5,1.9998,1.9998
99.842,221.14,114.9,193.07,201.55,213.05,0.088889,2.5,1.9998,1.9998
100.58,219.28,115.99,191.39,201.62,210.55,0.066667,-2.5,1.9998,1.9998
101.31,217.42,117.01,189.67,204.17,213.05,2.55,2.5,1.9998,1.9998
102.13,215.6,118.1,187.99,204.21,215.55,0.038889,2.5,1.9998,1.9998
102.95,213.78,119.26,186.37,204.24,213.05,0.027778,-2.5,1.9998,1.9998
103.77,211.95,120.35,184.69,204.26,215.55,0.022222,2.5,1.9998,1.9998
104.59,210.13,121.51,183.06,206.77,213.05,2.5111,-2.5,1.9998,1.9998
105.5,208.34,122.61,181.39,206.77,215.55,0,2.5,1.9998,1.9998
106.4,206.56,123.77,179.76,206.77,213.05,0,-2.5,1.9998,1.9998
107.3,204.77,124.86,178.08,209.27,215.55,2.5,2.5,1.9998,1.9998
108.27,203.03,126.02,176.46,209.27,218.05,0,2.5,1.9998,1.9998
109.25,201.28,127.25,174.88,209.27,220.55,0,2.5,1.9998,1.9998
110.23,199.54,128.55,173.36,209.27,218.05,0,-2.5,1.9998,1.9998
111.21,197.8,129.79,171.79,209.27,220.55,0,2.5,1.9998,1.9998
112.19,196.05,131.09,170.27,211.77,218.05,2.5,-2.5,1.9998,1.9998
113.24,194.35,132.32,168.69,211.77,220.55,0,2.5,1.9998,1.9998
114.29,192.65,133.62,167.17,211.77,218.05,0,-2.5,1.9998,1.9998
115.34,190.95,134.85,165.6,211.77,220.55,0,2.5,1.9998,1.9998
116.4,189.25,136.15,164.08,211.77,218.05,0,-2.5,1.9998,1.9998
117.45,187.55,137.38,162.51,211.77,220.55,0,2.5,1.9998,1.9998
118.5,185.85,138.68,160.99,214.27,218.05,2.5,-2.5,1.9998,1.9998
119.63,184.2,139.92,159.41,214.27,220.55,0,2.5,1.9998,1.9998
120.76,182.55,141.22,157.89,214.27,218.05,0,-2.5,1.9998,1.9998
121.88,180.89,142.45,156.32,214.27,220.55,0,2.5,1.9998,1.9998
123.01,179.24,143.75,154.8,214.27,218.05,0,-2.5,1.9998,1.9998
124.13,177.59,144.98,153.22,216.77,220.55,2.5,2.5,1.9998,1.9998
125.33,175.99,146.28,151.7,216.77,218.05,0,-2.5,1.9998,1.9998
126.53,174.38,147.51,150.13,216.77,220.55,0,2.5,1.9998,1.9998
127.73,172.78,148.81,148.61,216.77,223.05,0,2.5,1.9998,1.9998
128.92,171.18,150.18,147.15,216.77,225.55,0,2.5,1.9998,1.9998
130.12,169.58,151.61,145.75,216.77,223.05,0,-2.5,1.9998,1.9998
131.32,167.98,152.97,144.29,219.27,225.55,2.5,2.5,1.9998,1.9998
132.58,166.43,154.4,142.88,219.27,223.05,0,-2.5,1.9998,1.9998
133.85,164.88,155.77,141.42,219.27,220.55,0,-2.5,1.9998,1.9998
135.11,163.33,157.07,139.9,219.27,218.05,0,-2.5,1.9998,1.9998
136.38,161.78,158.3,138.33,219.27,220.55,0,2.5,1.9998,1.9998
137.65,160.24,159.6,136.81,219.27,218.05,0,-2.5,1.9998,1.9998
138.91,158.69,160.83,135.23,219.27,220.55,0,2.5,1.9998,1.9998
140.18,157.14,162.13,133.72,219.27,218.05,0,-2.5,1.9998,1.9998
141.44,155.59,163.36,132.14,219.27,220.55,0,2.5,1.9998,1.9998
142.71,154.04,164.66,130.62,219.27,218.05,0,-2.5,1.9998,1.9998
143.98,152.49,165.9,129.05,221.77,220.55,2.5,2.5,1.9998,1.9998
145.31,151,167.2,127.53,221.77,218.05,0,-2.5,1.9998,1.9998
146.64,149.51,168.43,125.95,221.77,220.55,0,2.5,1.9998,1.9998
147.97,148.02,169.73,124.43,221.77,223.05,0,2.5,1.9998,1.9998
149.3,146.53,171.09,122.97,221.77,225.55,0,2.5,1.9998,1.9998
150.64,145.04,172.52,121.57,221.77,223.05,0,-2.5,1.9998,1.9998
151.97,143.55,173.89,120.11,221.77,220.55,0,-2.5,1.9998,1.9998
153.3,142.05,175.19,118.59,221.77,223.05,0,2.5,1.9998,1.9998
154.63,140.56,176.55,117.13,221.77,220.55,0,-2.5,1.9998,1.9998
155.97,139.07,177.85,115.61,221.77,218.05,0,-2.5,1.9998,1.9998
157.3,137.58,179.08,114.03,221.77,220.55,0,2.5,1.9998,1.9998
158.63,136.09,180.38,112.51,221.77,223.05,0,2.5,1.9998,1.9998
159.96,134.6,181.75,111.05,221.77,220.55,0,-2.5,1.9998,1.9998
161.29,133.11,183.05,109.53,221.77,218.05,0,-2.5,1.9998,1.9998
162.63,131.61,184.28,107.96,221.77,220.55,0,2.5,1.9998,1.9998
163.96,130.12,185.58,106.44,221.77,223.05,0,2.5,1.9998,1.9998
165.29,128.63,186.95,104.98,221.77,225.55,0,2.5,1.9998,1.9998
166.62,127.14,188.37,103.58,221.77,223.05,0,-2.5,1.9998,1.9998
167.95,125.65,189.74,102.12,221.77,225.65,0,2.6,1.9998,1.9998
169.29,124.16,191.17,100.72,221.77,228.4,0,2.75,1.9998,1.9998
170.62,122.66,192.67,99.39,221.77,226.35,0,-2.05,1.9998,1.9998
171.95,121.17,194.11,98.01,221.77,229.6,0,3.25,1.9998,1.9998
173.28,119.68,195.64,96.713,221.77,228.1,0,-1.5,1.9998,1.9998
174.62,118.19,197.12,95.378,221.77,231.9,0,3.8,1.9998,1.9998
175.95,116.7,198.7,94.144,221.77,231.15,0,-0.75,1.9998,1.9998
177.28,115.21,200.25,92.889,221.77,230.65,0,-0.5,1.9998,1.9998
178.61,113.72,201.8,91.621,221.77,235.5,0,4.85,1.9998,1.9998
179.94,112.22,203.45,90.489,221.77,235.8,0,0.3,1.9998,1.9998
181.28,110.73,205.1,89.365,221.77,236.4,0,0.6,1.9998,1.9998
182.61,109.24,206.77,88.258,224.27,237.35,2.5,0.95,1.9998,1.9998
184,107.81,208.45,87.179,226.77,238.75,2.5,1.4,1.9998,1.9998
185.46,106.44,210.16,86.142,226.77,240.55,0,1.8,1.9998,1.9998
186.92,105.07,211.9,85.158,226.77,242.75,0,2.2,1.9998,1.9998
188.38,103.7,213.68,84.243,226.77,245.3,0,2.55,1.9998,1.9998
189.83,102.33,215.5,83.407,229.28,248.2,2.5111,2.9,1.9998,1.9998
191.35,101.03,217.36,82.664,229.31,251.45,0.027778,3.25,1.9998,1.9998
192.87,99.723,219.25,82.028,231.86,255,2.55,3.55,1.9998,1.9998
194.44,98.487,221.18,81.51,234.43,258.9,2.5667,3.9,1.9998,1.9998
196.06,97.324,223.15,81.125,234.53,262.95,0.1,4.05,1.9998,1.9998
197.69,96.164,225.13,80.88,237.15,267.2,2.6278,4.25,1.9998,1.9997
199.37,95.079,227.13,80.782,239.82,271.65,2.6667,4.45,1.9998,1.9998
201.1,94.074,229.13,80.84,242.52,276.05,2.6944,4.4,1.9998,1.9997
202.88,93.151,231.11,81.051,245.24,280.5,2.7278,4.45,1.9998,1.9998
204.69,92.313,233.08,81.415,245.5,284.61,0.26111,4.1085,1.9998,1.9998
206.51,91.484,235.02,81.919,248.28,288.57,2.7778,3.9585,1.9998,1.9998
208.37,90.744,236.91,82.556,251.09,292.15,2.8111,3.5821,1.9998,1.9998
210.26,90.096,238.76,83.31,253.94,295.61,2.8502,3.4585,1.9998,1.9998
212.18,89.543,240.57,84.174,256.82,298.77,2.878,3.1585,1.9998,1.9998
214.13,89.087,242.32,85.137,257.2,301.5,0.37778,2.7321,1.9998,1.9998
216.08,88.644,244.03,86.182,260.1,303.83,2.9,2.3321,1.9998,1.9998
218.05,88.3,245.69,87.295,260.52,305.57,0.41667,1.7353,1.9998,1.9998
220.02,87.971,247.31,88.458,263.45,306.9,2.9333,1.3353,1.9998,1.9998
222.01,87.742,248.91,89.659,266.41,307.72,2.9613,0.81864,1.9998,1.9998
224.01,87.617,250.49,90.882,266.87,308.12,0.45556,0.40592,1.9998,1.9998
226,87.508,252.07,92.117,267.32,308.13,0.45,0.0059211,1.9998,1.9998
228,87.414,253.64,93.352,270.41,307.7,3.0896,-0.43387,1.9998,1.9998
230,87.428,255.22,94.574,270.88,306.96,0.47222,-0.73387,1.9998,1.9998
232,87.459,256.82,95.777,274.1,305.74,3.2217,-1.2269,1.9998,1.9998
233.99,87.602,258.44,96.945,277.18,304.31,3.0841,-1.4265,1.9998,1.9998
235.98,87.852,260.1,98.072,280.38,302.6,3.1995,-1.7114,1.9998,1.9998
237.95,88.213,261.78,99.15,283.58,300.7,3.1995,-1.9,1.9998,1.9998
239.89,88.682,263.5,100.17,286.63,298.45,3.0507,-2.25,1.9998,1.9998
241.81,89.255,265.26,101.12,287.04,295.95,0.41111,-2.5,1.9998,1.9998
243.72,89.841,267.06,102,290.18,299.35,3.1383,3.4,1.9998,1.9998
245.59,90.531,268.8,102.98,290.56,296.65,0.37222,-2.7,1.9998,1.9998
247.47,91.233,270.59,103.88,290.89,299.8,0.33889,3.15,1.9998,1.9998
249.33,91.946,272.32,104.87,291.21,302.75,0.31667,2.95,1.9998,1.9998
251.2,92.67,274,105.95,294.13,299.75,2.9174,-3,1.9998,1.9998
253.02,93.487,275.74,106.94,294.41,302.65,0.27778,2.9,1.9998,1.9998
254.85,94.313,277.42,108.02,294.65,305.55,0.24444,2.9,1.9998,1.9998
256.66,95.147,279.05,109.18,294.86,302.55,0.21111,-3,1.9998,1.9998
258.48,95.988,280.74,110.26,295.05,305.55,0.18889,3,1.9998,1.9998
260.29,96.835,282.36,111.42,297.85,302.65,2.7952,-2.9,1.9998,1.9998
262.06,97.769,284.05,112.5,297.99,305.55,0.14444,2.9,1.9998,1.9998
263.82,98.708,285.68,113.66,298.1,308.45,0.11111,2.9,1.9998,1.9998
265.59,99.65,287.24,114.91,298.19,305.45,0.088889,-3,1.9998,1.9998
267.35,100.59,288.87,116.07,300.89,308.45,2.6952,3,1.9998,1.9998
269.07,101.62,290.44,117.31,300.94,311.35,0.055556,2.9,1.9998,1.9998
270.78,102.65,291.94,118.63,300.98,308.25,0.038889,-3.1,1.9998,1.9998
272.5,103.68,293.51,119.87,303.63,311.25,2.6507,3,1.9998,1.9998
274.16,104.79,295.01,121.19,303.64,308.25,0.011111,-3,1.9998,1.9998
275.83,105.89,296.58,122.43,303.64,311.25,0,3,1.9998,1.9998
277.49,107,298.09,123.75,303.64,314.15,0,2.9,1.9998,1.9998
279.16,108.11,299.52,125.14,303.64,311.25,0,-2.9,1.9998,1.9998
280.82,109.22,301.02,126.46,303.64,314.25,0,3,1.9998,1.9998
282.49,110.33,302.46,127.85,303.64,317.15,0,2.9,1.9998,1.9998
284.15,111.43,303.82,129.32,306.39,314.25,2.7439,-2.9,1.9998,1.9998
285.76,112.62,305.25,130.71,306.39,317.25,0,3,1.9998,1.9998
287.37,113.81,306.61,132.18,309.13,320.15,2.7439,2.9,1.9998,1.9998
288.92,115.07,307.89,133.72,309.13,317.15,0,-3,1.9998,1.9998
290.47,116.33,309.25,135.18,311.76,320.15,2.6285,3,1.9998,1.9998
291.96,117.66,310.53,136.72,311.76,322.95,0,2.8,1.9998,1.9998
293.46,118.99,311.74,138.31,311.76,319.95,0,-3,1.9998,1.9998
294.95,120.33,313.02,139.85,311.76,322.85,0,2.9,1.9998,1.9998
296.44,121.66,314.23,141.44,314.39,325.75,2.6285,2.9,1.9998,1.9998
297.87,123.06,315.36,143.09,314.39,322.75,0,-3,1.9998,1.9998
299.3,124.45,316.57,144.68,317.13,325.75,2.7439,3,1.9998,1.9998
300.66,125.92,317.69,146.34,317.13,322.95,0,-2.8,1.9998,1.9998
302.02,127.39,318.9,147.93,317.13,326.05,0,3.1,1.9998,1.9998
303.38,128.85,320.01,149.59,317.13,328.95,0,2.9,1.9998,1.9998
304.74,130.32,321.04,151.31,319.76,326.05,2.6285,-2.9,1.9998,1.9998
306.03,131.84,322.16,152.96,319.76,329.05,0,3,1.9998,1.9998
307.32,133.37,323.19,154.68,319.76,331.95,0,2.9,1.9998,1.9998
308.62,134.9,324.13,156.44,322.39,329.05,2.6285,-2.9,1.9998,1.9998
309.84,136.48,325.16,158.16,322.39,332.15,0,3.1,1.9998,1.9998
311.06,138.07,326.09,159.93,322.39,335.05,0,2.9,1.9998,1.9998
312.28,139.65,326.94,161.74,322.39,332.15,0,-2.9,1.9998,1.9998
